,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
152,-0.75,-2.0,-5.25,-6.5,-3.25,-2.75,-1.5,-6.75,-4.25,-7.5
153,-5.0,-0.25,-12.0,-7.0,-7.75,-5.0,-5.5,-8.5,-11.0,-9.5
154,-1.25,-3.75,-6.25,-6.75,-5.5,-3.5,-0.5,-7.5,-5.5,-8.25
155,-1.25,-3.25,-6.25,-6.0,-5.25,-3.25,-1.0,-6.5,-6.25,-8.0
156,-1.0,-3.0,-5.75,-7.25,-3.5,-2.75,-1.0,-6.75,-3.75,-7.5
157,-2.25,-3.75,-6.5,-6.25,-5.75,-3.75,-0.5,-7.0,-6.25,-8.0
158,-0.5,-3.25,-7.0,-7.0,-5.75,-4.25,-2.0,-7.5,-6.0,-7.75
159,-1.0,-3.0,-5.5,-6.25,-4.25,-3.25,-1.0,-6.5,-5.0,-7.25
160,-0.25,-4.0,-7.0,-7.25,-5.0,-4.75,-2.0,-7.25,-6.0,-8.25
161,-0.25,-4.5,-6.25,-7.75,-4.5,-4.5,-2.0,-7.0,-6.0,-8.5
162,-0.75,-3.0,-6.75,-6.5,-3.0,-3.25,-1.5,-6.5,-4.25,-6.5
163,-2.25,-2.25,-6.75,-10.5,-4.0,-2.0,-2.0,-7.75,-4.5,-9.0
164,-0.75,-3.25,-5.5,-6.75,-4.5,-3.25,-0.75,-7.25,-4.5,-7.75
165,-0.75,-3.0,-6.25,-7.25,-4.0,-3.25,-1.0,-6.25,-5.75,-6.75
166,-1.25,-4.5,-6.5,-8.25,-3.75,-3.25,-0.75,-6.5,-4.75,-7.75
167,-1.0,-4.0,-6.5,-6.75,-4.75,-4.0,-1.0,-6.75,-5.75,-8.5
168,-0.5,-1.5,-6.5,-5.5,-5.25,-6.25,-2.5,-6.25,-7.25,-7.0
169,-4.25,-3.5,-3.25,-7.75,-3.25,-1.75,-3.75,-8.5,-3.25,-11.0
170,-1.25,-3.25,-6.75,-5.5,-5.5,-5.0,-0.75,-7.5,-7.25,-9.25
171,-0.75,-3.25,-7.0,-5.75,-5.5,-4.75,-1.0,-7.5,-7.5,-9.25
172,-2.0,-2.25,-5.5,-6.25,-3.5,-3.25,-0.5,-7.25,-4.25,-8.5
173,-1.5,-3.25,-5.75,-6.0,-4.0,-3.5,-0.75,-6.75,-6.0,-7.75
174,-1.5,-2.75,-6.0,-5.75,-5.0,-3.0,-0.25,-7.75,-5.5,-8.25
175,-1.25,-2.75,-6.75,-4.5,-6.5,-4.5,-0.75,-6.75,-7.0,-8.0
176,-1.75,-3.25,-7.25,-7.0,-5.5,-3.5,-0.5,-7.5,-6.25,-8.0
177,-3.0,-4.5,-7.75,-4.75,-5.75,-4.5,-0.5,-7.5,-6.5,-8.5
178,-1.0,-2.75,-6.75,-6.0,-5.5,-4.0,-1.25,-7.5,-6.25,-8.5
179,-2.5,-5.5,-6.25,-6.25,-4.5,-4.0,-0.25,-7.25,-4.75,-8.0
180,-2.5,-3.5,-7.5,-5.75,-6.25,-2.25,-0.5,-7.75,-7.25,-6.0
181,-0.5,-2.75,-6.5,-6.0,-4.75,-3.5,-1.75,-7.25,-5.5,-7.0
182,-0.75,-2.0,-6.0,-6.0,-3.25,-3.0,-1.75,-7.25,-4.25,-7.5
183,-0.75,-3.0,-6.25,-6.5,-3.75,-3.5,-1.75,-7.0,-5.0,-7.0
184,-0.75,-2.75,-6.5,-6.75,-6.0,-3.75,-1.75,-7.75,-4.75,-8.25
185,-0.5,-2.75,-6.75,-6.0,-5.5,-4.0,-1.25,-7.0,-6.25,-7.5
186,-1.25,-3.75,-7.5,-5.75,-3.75,-4.25,-1.0,-7.25,-5.5,-7.5
187,-2.5,-4.25,-8.0,-3.5,-5.5,-5.5,-2.5,-8.0,-5.5,-8.25
188,-1.5,-4.5,-8.25,-6.25,-6.0,-6.25,-2.25,-7.75,-6.25,-7.0
189,-1.25,-4.5,-6.25,-5.5,-4.5,-3.5,-0.75,-6.25,-5.5,-6.0
190,-1.25,-3.75,-6.0,-6.0,-4.5,-4.25,-0.5,-7.25,-4.5,-8.0
191,-1.0,-4.25,-5.75,-5.75,-4.75,-5.25,-0.75,-7.5,-5.5,-7.75
192,-2.0,-1.0,-5.5,-6.0,-3.0,-3.0,-2.0,-6.5,-3.75,-6.25
193,-2.25,-3.25,-4.75,-4.5,-3.0,-3.25,-0.75,-6.75,-4.75,-6.75
194,-1.75,-3.0,-5.5,-5.75,-4.75,-3.75,-0.5,-7.75,-4.0,-8.5
195,-2.75,-2.5,-6.75,-5.25,-4.75,-4.0,-0.5,-5.75,-6.0,-8.0
196,-3.25,-3.75,-5.75,-7.5,-3.75,-1.25,-0.75,-5.75,-3.25,-9.5
197,-5.0,-3.75,-7.25,-6.0,-5.5,-4.5,-0.25,-7.5,-6.25,-9.0
198,-1.25,-2.0,-6.75,-7.0,-5.75,-4.25,-2.0,-5.75,-5.25,-6.75
199,-3.5,-4.0,-4.5,-6.5,-3.25,-3.0,-0.25,-6.5,-3.5,-8.25
200,-0.75,-2.25,-5.5,-6.0,-4.0,-4.0,-2.5,-6.25,-3.5,-8.25
201,-0.75,-2.0,-5.25,-6.5,-2.5,-3.0,-2.25,-6.5,-4.25,-8.5
202,-1.5,-2.0,-4.75,-6.75,-2.0,-2.5,-2.5,-7.0,-3.5,-9.0
203,-0.75,-2.5,-5.0,-6.0,-2.75,-2.5,-2.5,-6.75,-4.75,-7.5
204,-1.0,-2.5,-5.0,-6.5,-3.5,-1.75,-1.75,-7.75,-3.0,-8.0
205,-1.25,-2.0,-6.0,-6.0,-3.75,-2.75,-1.5,-6.25,-5.5,-8.25
206,-1.75,-3.0,-6.25,-7.5,-3.5,-2.0,-2.5,-6.75,-3.25,-6.5
207,-0.75,-2.5,-6.75,-5.75,-4.25,-2.5,-1.75,-7.0,-5.75,-8.0
208,-1.0,-3.0,-7.0,-7.75,-5.5,-3.75,-4.25,-8.25,-5.5,-8.75
209,-3.0,-4.5,-5.25,-8.25,-2.75,-1.75,-1.75,-7.5,-3.5,-6.5
210,-0.25,-4.25,-7.0,-6.0,-5.5,-5.25,-3.0,-7.0,-7.0,-8.5
211,-0.25,-3.875,-5.125,-7.125,-4.625,-4.125,-2.375,-6.875,-5.375,-7.875
212,-1.0,-2.0,-6.0,-5.75,-6.75,-3.25,-2.25,-8.25,-7.25,-8.25
213,-1.0,-3.5,-5.0,-5.25,-2.5,-2.25,-2.25,-7.25,-4.5,-8.75
214,-1.25,-4.5,-3.75,-5.0,-3.25,-3.0,-1.0,-8.25,-3.0,-8.5
215,-0.75,-3.75,-5.25,-4.75,-4.25,-3.5,-1.75,-6.25,-5.25,-7.75
216,-0.25,-2.75,-9.0,-8.25,-7.5,-5.0,-4.0,-6.75,-6.25,-6.0
217,-2.25,-4.0,-7.25,-5.25,-5.25,-4.5,-0.5,-6.5,-6.25,-8.0
218,-1.0,-3.75,-6.0,-5.75,-4.75,-2.0,-1.5,-7.75,-4.0,-7.5
219,-2.75,-5.75,-4.0,-7.5,-2.0,-1.75,-1.25,-7.25,-3.75,-8.0
220,-2.0,-2.0,-7.0,-6.0,-3.5,-2.25,-2.25,-7.75,-4.5,-7.5
221,-0.5,-2.5,-5.25,-5.75,-4.0,-2.5,-2.25,-6.5,-4.5,-7.25
222,-3.25,-0.5,-5.25,-6.5,-2.5,-3.5,-3.5,-8.0,-4.0,-8.5
223,-4.5,-3.75,-5.0,-7.25,-2.75,-2.5,-2.0,-7.25,-3.25,-7.25
224,-1.25,-3.25,-5.5,-4.75,-4.0,-2.5,-1.5,-7.0,-3.75,-7.5
225,-1.5,-3.5,-5.75,-5.25,-5.25,-2.75,-1.0,-6.25,-3.75,-7.5
226,-1.75,-3.5,-5.5,-7.5,-3.25,-2.75,-1.0,-7.0,-3.75,-7.25
227,-3.25,-5.5,-5.0,-5.0,-4.0,-4.0,-1.0,-7.0,-3.5,-7.25
228,-0.75,-3.75,-4.5,-5.75,-3.5,-4.0,-3.0,-7.25,-5.25,-5.5
229,-2.5,-5.5,-5.25,-6.5,-3.75,-2.75,-0.5,-7.5,-4.0,-6.75
230,-0.75,-2.5,-6.75,-6.0,-4.0,-3.75,-1.75,-7.25,-5.5,-7.75
231,-0.5,-2.5,-6.25,-5.5,-3.75,-3.75,-2.75,-7.25,-5.5,-7.0
232,-1.75,-2.25,-5.25,-6.5,-2.5,-2.75,-2.25,-7.5,-3.0,-8.0
233,-4.75,-4.75,-2.0,-7.75,-0.5,-3.25,-2.75,-7.25,-2.25,-9.25
234,-1.25,-2.0,-4.25,-5.75,-3.75,-2.5,-2.0,-7.5,-3.5,-8.25
235,-1.25,-2.75,-6.25,-6.25,-3.75,-3.5,-1.25,-6.5,-5.0,-7.75
236,-1.5,-4.25,-6.25,-7.25,-3.75,-3.0,-0.75,-7.0,-3.25,-7.5
237,-3.5,-5.5,-6.75,-5.5,-4.25,-4.25,-0.25,-7.5,-5.25,-8.75
238,-0.75,-4.25,-6.0,-5.75,-5.25,-4.0,-2.0,-7.5,-4.5,-7.0
239,-1.75,-4.75,-4.75,-6.0,-3.25,-3.0,-1.0,-7.25,-4.0,-6.25
240,-1.0,-2.25,-6.25,-4.5,-5.0,-4.25,-2.5,-7.25,-5.0,-6.25
241,-1.0,-3.0,-6.25,-5.25,-5.25,-4.75,-2.25,-7.75,-5.5,-6.5
242,-1.0,-2.25,-6.5,-5.75,-3.5,-2.75,-1.5,-7.5,-4.0,-7.5
243,-0.5,-2.25,-6.25,-6.75,-3.75,-4.0,-3.25,-6.75,-5.0,-5.5
244,-1.75,-3.25,-5.0,-6.25,-4.0,-2.25,-0.5,-8.0,-3.0,-7.5
245,-1.5,-2.5,-4.75,-4.5,-4.0,-2.75,-0.75,-6.0,-5.0,-8.0
246,-2.75,-3.0,-4.5,-9.25,-0.75,-2.75,-1.75,-6.5,-2.0,-8.0
247,-1.25,-1.75,-5.75,-3.5,-3.75,-4.25,-2.0,-7.5,-4.25,-7.75
248,-1.5,-2.75,-6.5,-6.5,-5.5,-5.0,-2.25,-7.75,-5.75,-8.0
249,-2.0,-4.5,-4.75,-6.75,-4.0,-3.25,-0.25,-6.75,-4.75,-7.25
250,-0.75,-2.25,-6.25,-7.0,-5.25,-3.75,-1.5,-6.75,-4.25,-7.5
251,-1.0,-2.5,-5.25,-7.0,-4.0,-3.0,-1.75,-7.25,-4.25,-8.0
252,-1.0,-2.5,-6.0,-6.0,-3.0,-3.5,-1.5,-6.5,-4.5,-6.75
253,-2.0,-3.75,-5.5,-6.5,-2.5,-3.25,-1.0,-6.5,-4.0,-7.25
254,-1.5,-4.0,-5.0,-6.5,-4.5,-3.25,-0.75,-7.5,-3.75,-8.5
255,-4.75,-4.0,-6.25,-6.25,-5.75,-2.5,-2.75,-7.5,-4.75,-9.0
256,-2.25,-2.75,-6.0,-7.25,-4.5,-2.75,-3.25,-7.75,-3.5,-8.0
257,-4.5,-3.0,-5.0,-5.0,-3.75,-3.25,-2.0,-8.5,-4.75,-7.5
258,-1.25,-3.25,-6.5,-7.0,-3.75,-3.0,-2.0,-7.25,-4.25,-6.75
259,-2.75,-4.75,-5.25,-7.5,-3.25,-2.75,-0.5,-7.0,-3.75,-7.0
260,-1.5,-3.25,-5.25,-7.0,-3.25,-2.75,-1.0,-6.75,-3.5,-7.0
261,-1.25,-3.0,-5.25,-6.25,-3.25,-2.75,-1.5,-6.5,-3.5,-6.5
262,-1.25,-3.0,-5.5,-8.75,-3.25,-3.25,-1.0,-6.5,-2.75,-7.5
263,-1.5,-3.75,-5.5,-6.25,-3.0,-3.0,-1.25,-6.5,-3.75,-6.75
264,-0.75,-2.5,-6.75,-6.0,-5.0,-2.75,-1.0,-6.75,-4.75,-7.0
265,-1.5,-2.25,-5.0,-6.0,-3.0,-2.5,-1.25,-5.75,-3.75,-7.5
266,-2.25,-3.5,-5.25,-6.75,-1.75,-2.75,-1.5,-6.25,-2.0,-7.25
267,-1.75,-3.5,-5.75,-5.25,-3.25,-3.25,-1.25,-6.25,-4.25,-7.5
268,-1.0,-3.25,-5.5,-7.75,-4.25,-3.25,-1.75,-7.25,-3.75,-7.75
269,-4.0,-4.5,-4.0,-6.0,-2.25,-3.5,-0.75,-6.5,-3.0,-7.0
270,-1.0,-4.75,-7.0,-5.75,-7.0,-5.5,-1.0,-7.0,-6.75,-6.5
271,-1.0,-3.0,-5.5,-6.0,-4.75,-4.0,-1.25,-7.25,-5.75,-7.0
272,-1.25,-2.5,-5.75,-6.25,-4.0,-3.0,-1.25,-7.5,-4.25,-7.0
273,-1.75,-6.25,-7.0,-7.25,-4.25,-0.5,-3.25,-8.0,-4.5,-9.25
274,-1.5,-2.75,-5.75,-5.75,-5.0,-3.5,-1.0,-7.5,-4.5,-7.5
275,-1.5,-2.75,-6.25,-4.25,-5.0,-4.0,-1.25,-7.0,-5.25,-7.25
276,-1.75,-2.75,-5.25,-7.0,-3.25,-3.0,-0.5,-6.5,-3.0,-7.5
277,-2.25,-2.5,-5.75,-5.75,-4.75,-3.75,-0.75,-7.25,-5.25,-7.75
278,-1.5,-3.25,-6.25,-7.0,-5.5,-4.0,-2.5,-7.75,-5.25,-7.75
279,-2.75,-4.25,-5.75,-7.0,-4.0,-4.25,-0.25,-7.0,-5.0,-6.75
280,-1.5,-2.5,-5.5,-6.25,-4.5,-3.0,-0.75,-7.5,-5.25,-7.5
281,-0.75,-3.0,-5.0,-5.25,-3.75,-3.5,-2.0,-7.75,-4.5,-6.75
282,-1.5,-1.5,-6.0,-6.5,-3.0,-3.0,-1.5,-7.5,-4.0,-6.25
283,-2.75,-3.25,-5.75,-6.75,-3.25,-2.25,-1.0,-7.5,-4.25,-6.25
284,-1.5,-2.75,-5.75,-8.5,-5.0,-3.5,-0.5,-8.5,-3.75,-8.25
285,-1.5,-3.5,-6.25,-6.25,-3.75,-3.5,-0.75,-7.0,-5.25,-6.75
286,-2.0,-2.75,-5.75,-7.0,-3.0,-2.75,-2.75,-6.5,-2.75,-7.75
287,-2.75,-4.0,-5.75,-5.75,-5.0,-3.75,-0.5,-7.75,-4.5,-8.5
288,-1.0,-3.0,-8.5,-7.25,-5.5,-4.75,-2.25,-8.0,-6.25,-7.0
289,-5.25,-6.0,-4.25,-9.25,-3.75,-1.0,-2.25,-10.0,-1.0,-10.5
290,-1.0,-4.75,-5.5,-6.5,-4.25,-3.75,-0.75,-7.5,-4.25,-7.25
291,-1.25,-2.75,-6.5,-6.5,-4.5,-4.25,-1.0,-7.25,-7.25,-6.5
292,-2.0,-2.75,-5.75,-8.5,-3.5,-3.5,-0.75,-8.0,-3.25,-8.25
293,-3.0,-4.75,-6.5,-6.5,-3.75,-2.25,-0.75,-8.0,-5.0,-7.75
294,-1.5,-4.0,-6.25,-5.5,-4.75,-4.0,-0.25,-7.5,-5.25,-7.75
295,-3.5,-3.75,-5.25,-6.0,-4.0,-3.25,-0.25,-7.0,-4.5,-7.5
296,-2.5,-3.25,-7.75,-9.75,-5.25,-3.5,-0.5,-8.0,-5.0,-8.75
297,-0.75,-3.25,-7.0,-6.0,-5.5,-4.5,-1.25,-6.75,-7.25,-6.25
298,-1.75,-4.0,-5.0,-6.5,-4.0,-2.75,-0.75,-6.75,-3.0,-7.0
299,-3.25,-3.25,-4.75,-5.75,-3.25,-2.5,-0.5,-7.0,-4.0,-7.25
300,-5.75,-6.0,-10.25,-0.5,-8.0,-13.0,-8.25,-9.5,-8.75,-10.0
301,-1.0,-3.0,-6.25,-5.5,-5.5,-3.75,-1.75,-6.5,-6.25,-8.0
302,-1.75,-2.25,-5.5,-5.0,-4.0,-3.0,-2.0,-6.5,-4.5,-7.5
303,-1.5,-3.0,-4.75,-5.0,-4.75,-3.0,-1.75,-6.75,-5.5,-7.5
304,-1.0,-3.0,-7.0,-4.25,-7.25,-3.75,-1.5,-7.5,-5.75,-8.75
305,-9.5,-1.75,-15.25,-3.5,-7.5,-8.25,-6.25,-11.0,-10.5,-8.0
306,-1.5,-2.5,-6.0,-6.25,-2.75,-2.25,-1.0,-6.75,-3.25,-7.5
307,-2.75,-2.75,-6.0,-5.0,-5.75,-2.75,-1.25,-7.0,-6.0,-8.75
308,-1.75,-4.75,-7.0,-5.0,-8.0,-6.0,-4.0,-7.75,-6.25,-8.5
309,-2.25,-4.0,-5.5,-6.5,-3.25,-3.5,-0.5,-7.0,-4.75,-7.5
310,-3.5,-3.75,-4.25,-4.25,-4.5,-3.5,-3.0,-8.0,-3.75,-7.25
311,-1.25,-2.75,-4.5,-7.25,-6.5,-2.25,-1.75,-7.75,-5.25,-8.25
312,-1.0,-2.25,-4.5,-4.75,-2.75,-3.0,-1.25,-6.5,-3.5,-7.75
313,-5.75,-4.5,-7.0,-4.25,-4.25,-9.75,-5.25,-9.75,-4.75,-9.25
314,-2.25,-3.25,-6.0,-9.0,-8.5,-2.75,-1.0,-8.25,-5.0,-9.0
315,-1.5,-4.5,-5.5,-5.25,-5.0,-2.75,-1.5,-6.5,-5.0,-6.5
316,-1.25,-2.25,-7.5,-5.5,-6.5,-2.0,-1.75,-6.25,-5.25,-7.25
317,-3.0,-4.0,-5.25,-4.25,-4.0,-4.25,-0.75,-8.0,-5.5,-8.75
318,-1.0,-4.25,-6.5,-7.0,-6.25,-4.25,-3.25,-7.0,-5.75,-7.25
319,-3.75,-5.25,-4.5,-5.75,-3.75,-3.0,-0.25,-7.25,-4.25,-7.5
320,-1.5,-1.75,-5.25,-6.0,-3.75,-3.75,-1.75,-6.5,-3.75,-7.0
321,-1.0,-2.0,-5.25,-6.0,-2.5,-3.25,-3.0,-6.0,-4.25,-7.5
322,-1.0,-2.0,-5.0,-6.5,-3.25,-3.5,-1.75,-6.75,-4.0,-7.75
323,-3.75,-3.75,-5.5,-5.5,-2.0,-5.0,-0.75,-7.0,-3.5,-8.0
324,-1.0,-2.0,-5.5,-5.75,-4.5,-2.5,-1.0,-7.0,-3.25,-7.25
325,-3.25,-4.0,-5.75,-7.0,-5.75,-3.0,-0.25,-6.25,-4.75,-8.0
326,-1.25,-2.75,-4.5,-7.75,-3.75,-2.5,-1.0,-6.25,-3.25,-7.5
327,-2.0,-3.0,-5.0,-6.0,-4.5,-3.0,-1.0,-7.0,-5.25,-8.25
328,-1.5,-2.5,-6.75,-6.25,-5.75,-3.25,-1.5,-7.0,-5.25,-6.75
329,-3.5,-5.75,-6.0,-6.25,-4.0,-3.75,-0.25,-7.0,-5.5,-8.0
330,-1.0,-2.75,-5.75,-5.25,-5.0,-3.75,-1.0,-7.5,-6.0,-7.75
331,-2.0,-3.0,-5.25,-4.5,-5.0,-4.25,-1.25,-7.5,-6.25,-7.0
332,-0.75,-2.25,-5.0,-6.0,-3.75,-3.5,-1.5,-7.5,-4.25,-7.75
333,-1.0,-2.0,-4.0,-4.75,-3.0,-5.5,-1.5,-6.5,-4.75,-6.75
334,-1.0,-2.25,-4.75,-5.5,-4.75,-3.75,-1.0,-7.5,-5.0,-7.5
335,-1.5,-3.25,-5.0,-5.0,-5.0,-3.75,-0.5,-6.75,-5.75,-7.75
336,-1.0,-3.0,-6.75,-6.0,-5.0,-4.5,-0.75,-6.5,-6.0,-7.25
337,-3.0,-3.25,-6.0,-5.0,-4.75,-4.75,-0.5,-7.75,-6.25,-8.25
338,-1.0,-3.25,-6.0,-4.25,-5.75,-4.5,-1.75,-7.5,-5.75,-7.5
339,-2.0,-4.0,-5.25,-5.5,-3.5,-4.5,-0.25,-7.5,-5.25,-7.5
340,-1.75,-2.5,-4.5,-6.25,-5.0,-3.0,-0.75,-7.75,-4.25,-7.25
341,-1.25,-2.5,-5.0,-6.0,-4.75,-3.5,-1.25,-7.25,-4.75,-7.25
342,-1.25,-2.0,-5.0,-6.5,-3.5,-2.75,-1.25,-6.75,-3.75,-6.5
343,-2.25,-3.0,-4.75,-5.5,-4.25,-2.5,-1.5,-7.5,-3.5,-6.0
344,-2.0,-2.5,-4.75,-6.5,-5.0,-2.75,-0.5,-8.0,-3.75,-7.25
345,-1.5,-2.25,-5.25,-5.25,-5.0,-3.5,-1.25,-6.75,-6.0,-8.0
346,-2.25,-2.5,-5.0,-8.25,-4.25,-2.0,-1.0,-6.5,-3.75,-7.75
347,-3.25,-3.25,-5.5,-5.25,-5.25,-4.25,-0.25,-7.25,-6.0,-8.0
348,-1.0,-2.75,-5.75,-6.25,-5.25,-3.25,-1.25,-6.75,-5.0,-6.75
349,-2.75,-4.0,-4.5,-6.25,-4.5,-3.5,-0.5,-7.0,-4.5,-7.5
350,-1.5,-2.5,-4.25,-8.25,-6.5,-1.75,-1.75,-6.5,-4.75,-4.5
351,-1.5,-4.25,-6.5,-2.75,-6.5,-5.0,-2.75,-6.5,-5.5,-6.75
352,-1.0,-1.75,-5.0,-5.25,-4.25,-3.25,-1.75,-6.5,-4.5,-6.75
353,-2.0,-3.25,-4.5,-6.75,-4.25,-2.75,-0.5,-6.75,-4.75,-6.75
354,-1.75,-3.25,-5.25,-6.75,-5.25,-2.5,-0.5,-7.5,-4.75,-7.25
355,-3.5,-6.25,-4.5,-6.25,-5.5,-3.5,-0.25,-7.5,-5.25,-6.75
356,-2.25,-3.0,-5.0,-6.5,-4.25,-3.25,-1.0,-6.5,-3.0,-8.25
357,-3.75,-4.25,-6.0,-4.25,-6.75,-5.0,-2.0,-7.5,-7.0,-9.5
358,-1.0,-3.0,-5.25,-6.5,-5.75,-3.25,-1.75,-7.25,-4.75,-6.75
359,-3.25,-4.75,-4.0,-6.0,-4.5,-3.0,-0.5,-7.0,-4.5,-7.25
360,-2.0,-2.0,-7.25,-5.0,-5.75,-3.75,-1.0,-7.75,-4.75,-6.75
361,-1.75,-2.5,-3.25,-6.0,-2.75,-2.25,-1.75,-8.0,-3.0,-7.5
362,-1.75,-3.0,-5.0,-7.25,-3.75,-3.0,-0.75,-7.25,-3.5,-7.25
363,-2.5,-3.5,-6.0,-5.5,-3.5,-3.0,-0.5,-7.0,-5.5,-6.75
364,-2.25,-3.5,-3.5,-4.25,-2.75,-2.75,-1.0,-6.5,-3.0,-8.25
365,-1.0,-2.75,-5.0,-5.75,-4.0,-2.75,-1.0,-7.0,-3.5,-7.5
366,-3.5,-5.0,-5.5,-7.75,-2.5,-1.5,-1.0,-6.5,-2.25,-7.25
367,-2.75,-5.0,-5.25,-3.75,-4.75,-4.25,-0.5,-6.75,-4.75,-7.75
368,-1.0,-2.25,-5.25,-6.5,-5.75,-4.25,-2.0,-7.5,-4.75,-7.75
369,-1.0,-2.5,-4.0,-4.5,-3.5,-6.25,-1.75,-6.25,-6.25,-7.25
370,-2.25,-4.5,-6.25,-6.25,-7.0,-6.75,0.0,-8.5,-7.0,-7.25
371,-2.0,-3.75,-5.25,-5.0,-4.75,-5.25,-0.5,-8.0,-6.25,-7.75
372,-1.75,-3.0,-5.75,-6.75,-4.25,-4.0,-0.5,-7.75,-4.75,-7.5
373,-2.25,-3.25,-5.5,-5.25,-5.0,-4.25,-0.25,-7.5,-5.75,-7.75
374,-2.5,-3.25,-5.5,-5.75,-6.0,-3.75,-0.25,-8.25,-5.5,-8.75
375,-1.25,-3.0,-6.0,-4.5,-7.25,-5.0,-0.75,-6.25,-6.75,-7.0
376,-2.5,-4.25,-6.5,-7.25,-6.0,-4.25,-0.25,-8.0,-5.25,-8.75
377,-4.25,-4.5,-5.5,-6.5,-7.0,-5.0,0.0,-8.5,-7.75,-9.5
378,-0.75,-3.0,-5.5,-5.25,-6.5,-4.25,-1.25,-7.0,-6.0,-6.75
379,-3.25,-4.75,-5.5,-6.0,-5.5,-5.25,0.0,-8.25,-5.75,-8.0
380,-1.25,-2.25,-5.75,-5.25,-5.5,-4.0,-1.75,-8.0,-5.0,-7.25
381,-0.75,-3.25,-4.5,-5.75,-3.5,-3.5,-1.75,-7.75,-4.0,-7.0
382,-1.25,-2.25,-5.0,-6.5,-4.25,-3.25,-1.5,-7.75,-3.5,-7.25
383,-1.25,-2.75,-5.5,-5.5,-4.75,-3.75,-0.75,-7.5,-5.0,-6.75
384,-1.0,-2.75,-7.0,-7.0,-6.0,-5.0,-1.75,-7.5,-5.5,-7.25
385,-2.75,-4.0,-6.0,-5.25,-6.5,-3.0,-0.5,-8.0,-6.0,-7.75
386,-2.5,-4.5,-6.25,-8.25,-5.0,-3.25,-3.75,-7.25,-3.75,-9.75
387,-2.5,-4.5,-6.25,-6.0,-4.75,-6.25,-0.25,-7.5,-6.0,-7.75
388,-1.5,-2.75,-4.75,-6.75,-4.5,-3.25,-0.75,-8.0,-4.0,-7.25
389,-2.75,-5.0,-5.0,-6.5,-4.5,-4.5,-0.25,-8.25,-4.25,-8.0
390,-1.5,-4.0,-5.5,-5.75,-5.0,-4.0,-0.5,-7.75,-5.25,-7.25
391,-3.0,-3.25,-4.0,-7.0,-4.0,-2.5,-0.5,-8.25,-4.75,-7.25
392,-0.75,-2.25,-5.25,-5.75,-4.75,-3.5,-1.0,-6.75,-5.25,-7.25
393,-2.75,-3.25,-5.5,-7.0,-3.75,-3.25,-0.5,-8.0,-4.5,-8.0
394,-2.5,-3.25,-4.75,-7.0,-4.75,-3.0,-0.5,-8.25,-4.0,-7.5
395,-4.25,-4.75,-5.5,-7.0,-5.5,-3.5,-0.25,-7.75,-5.5,-8.5
396,-2.25,-2.75,-4.75,-7.5,-3.5,-2.75,-0.75,-7.0,-3.25,-6.75
397,-3.75,-3.5,-5.0,-5.25,-4.0,-3.25,-0.25,-7.75,-4.25,-7.5
398,-1.5,-2.5,-4.5,-6.75,-4.25,-2.75,-1.0,-7.0,-3.75,-7.0
399,-3.0,-4.0,-4.5,-5.75,-2.25,-2.5,-0.5,-6.5,-3.25,-7.75
400,-1.75,-2.5,-5.25,-5.75,-5.5,-3.25,-1.0,-7.25,-3.25,-6.75
401,-1.0,-2.25,-4.75,-6.5,-6.0,-3.25,-1.25,-8.25,-4.25,-8.25
402,-1.0,-2.0,-5.0,-6.5,-4.0,-3.0,-2.0,-7.5,-3.75,-8.25
403,-1.0,-2.5,-4.75,-5.0,-4.5,-2.75,-1.75,-7.25,-4.25,-7.0
404,-5.5,-6.5,-4.5,-8.0,-4.25,-3.0,-2.0,-8.75,-2.5,-9.75
405,-3.5,-1.25,-5.5,-5.25,-5.0,-3.0,-1.5,-7.75,-5.75,-7.25
406,-2.25,-1.75,-5.75,-7.5,-4.5,-1.5,-1.75,-7.5,-3.5,-7.0
407,-2.25,-3.0,-6.0,-6.0,-6.5,-3.75,-0.5,-8.25,-6.0,-8.5
408,-1.0,-3.25,-5.0,-7.0,-5.0,-3.25,-2.0,-8.75,-4.25,-8.25
409,-1.25,-3.0,-5.0,-5.5,-4.75,-2.75,-1.0,-7.75,-4.5,-7.25
410,-0.75,-3.0,-5.5,-7.0,-6.25,-3.25,-1.5,-8.25,-5.25,-8.75
411,-0.75,-4.0,-5.5,-6.75,-7.0,-5.0,-1.25,-9.0,-6.5,-9.0
412,-1.75,-4.25,-5.25,-8.25,-5.25,-1.25,-1.75,-8.5,-3.25,-9.75
413,-1.0,-3.25,-5.0,-5.25,-4.75,-2.75,-1.5,-7.75,-5.0,-7.75
414,-1.75,-4.75,-6.75,-4.5,-6.5,-4.75,-0.75,-10.0,-4.25,-8.75
415,-0.75,-4.25,-7.0,-7.75,-7.25,-3.5,-1.75,-9.0,-6.75,-8.5
416,-6.0,-7.75,-8.25,-7.0,-8.75,-2.5,-5.25,-11.5,-7.5,-7.75
417,-3.0,-5.75,-6.25,-6.5,-7.25,-6.25,-3.75,-8.75,-5.75,-9.5
418,-1.75,-3.5,-6.25,-8.25,-6.5,-3.5,-2.5,-8.5,-5.5,-7.75
419,-2.0,-7.25,-8.75,-5.0,-8.5,-7.5,-0.25,-5.25,-8.5,-11.0
